,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,fi,film,genres,horror,imax,listed,musical,mystery,noir,romance,sci,thriller,war,western
14,0.0665883027195792,0.042706630556258,0.016007535018613996,0.015999467306793462,0.12268831998668073,0.1641356802043264,0.0,0.13292993497678435,0.03844699922949874,0.04709934527300712,0.0,0.0,0.013490573155184052,0.01350464397640733,0.0,0.0,0.03844832113476127,0.0,0.09827797633292672,0.04709934527300712,0.1236827928415338,0.01889413201463776,0.0
15,0.1352916240123517,0.06725258934442122,0.007563748683903132,0.0025991781980291943,0.1760619620157039,0.06262987005526079,0.014315728821784838,0.1370011061444976,0.04306050654046314,0.041826019013954385,0.0,0.0,0.016820284514057027,0.0,0.0,0.027498733466443333,0.004768197142130528,0.0,0.07582460073922263,0.041826019013954385,0.10507307298411149,0.04058675930971083,0.0
16,0.07025432675541989,0.10341223437753046,0.09036838478154716,0.02855518885267534,0.022029468994026243,0.11436775419704655,0.0,0.19435034425730321,0.10795922433133637,0.02462743264649383,0.0,0.0,0.0,0.0,0.0,0.0,0.013972948179296346,0.0,0.09785505472528255,0.02462743264649383,0.047801975467607,0.059818229787941414,0.0
17,0.1231399530017562,0.1044029713855569,0.09951220838970559,0.08383251244312384,0.06399677906710202,0.02541401979025836,0.0,0.04069214319395038,0.021588960789199158,0.08958974795340373,0.0,0.0,0.0,0.13719784068435883,0.0,0.023667806605521167,0.016006206049730548,0.0,0.02699392551062536,0.08958974795340373,0.039189486158094,0.015185691024210224,0.0
18,0.13636751235385372,0.11346535238780273,0.011633093256786919,0.02066514161264367,0.12264736290320713,0.05636984695047182,0.00355980328117362,0.08485962139903991,0.0617738654470184,0.06573891608247037,0.0,0.0,0.032420718190595575,0.005856892843856547,0.0,0.012417236272686085,0.023212458930030763,0.0,0.06750940781922793,0.06573891608247037,0.09540504945410497,0.017898936223499758,0.0024598685090596283
19,0.09273856589213061,0.08622306549438206,0.11629477304555513,0.036231802431879616,0.07939496437560252,0.03772091956842019,0.010355285687794459,0.12593514848080445,0.05917925969757914,0.07193529333748372,0.0007834009186448767,0.0,0.02837896986356802,0.028578651632589155,0.0,0.013798927417299245,0.02117453772686386,0.0007834009186448767,0.045783211351179916,0.07193529333748372,0.04756784789052255,0.02249683766886438,0.0027098432627074335
20,0.14119847761985949,0.14709449565883428,0.007140101525427755,0.029610577994099656,0.0743938437973841,0.07162369057619355,0.0,0.07578660734422184,0.0701104819767139,0.08209269878764869,0.0,0.0,0.018985945929927396,0.0,0.0,0.006602040245278582,0.007934986858941577,0.0,0.02763098829913174,0.08209269878764869,0.061285141724694465,0.04087098491937441,0.055546237954619986
21,0.11732424992427914,0.10415259550722632,0.03742523134196418,0.012395859632545629,0.03628048846691887,0.0659366954368404,0.006169573917612609,0.0764325484386239,0.06013896736125915,0.11108455654520404,0.0030371253354679246,0.0,0.0023400026746136517,0.061050503179944114,0.0,0.007717562208563308,0.03997061501594022,0.0030371253354679246,0.02298837003718307,0.11108455654520404,0.08983282481187982,0.027188143144081526,0.004412405139180272
22,0.13872875902382975,0.13548279680823488,0.02175885420379158,0.021747887857939012,0.07164842076604643,0.11967971258291704,0.0,0.0774330123253363,0.0084415066638209,0.059870963695226466,0.0,0.0,0.02037530416320155,0.03874169101136902,0.0,0.027234617522107357,0.0,0.0,0.040269459612738555,0.059870963695226466,0.11818874225460631,0.018434025884018004,0.0220932819295903
23,0.064162791755613,0.048635545406427914,0.0030801316247520516,0.008143744539691142,0.174293000641799,0.07463878206035295,0.010425575565593271,0.2579843368077181,0.027191577272369573,0.030100880868161973,0.004109145836970398,0.0,0.004993711019648156,0.0019440362640663579,0.0,0.013902797078368008,0.03122926443577397,0.004109145836970398,0.1140523696689815,0.030100880868161973,0.06437146991515755,0.024987148588514987,0.007543663944907693
24,0.14030067825905948,0.04930500186287483,0.03856200808870249,0.038542573043386714,0.09524282792623844,0.15771784211623738,0.0,0.10480548720393619,0.02378822520322185,0.019570647886510213,0.0,0.0,0.034779678942363244,0.021596659329572138,0.0,0.018996266644688082,0.017900973657392794,0.0,0.03967507793802673,0.019570647886510213,0.13887463827344093,0.024837649577200773,0.01593311616063755
25,0.10215441038864648,0.0558789793445153,0.00615202622875543,0.006148925640521935,0.11416186258133898,0.10699090987208616,0.008474878656804472,0.19060841943880918,0.012705823287104288,0.030509284941484964,0.0,0.0,0.00958333955172532,0.010970846829657198,0.0,0.007700225377535306,0.023806771910356433,0.0,0.10106018351133886,0.030509284941484964,0.13353691330413592,0.035456513462171546,0.013590400731527294
26,0.1027351972473454,0.09144200229567274,0.006133558494338351,0.023538910979723535,0.051100416136162105,0.10747054123062852,0.0,0.09320899253367984,0.015038117756770846,0.08009950845789375,0.0,0.0,0.0363720677080478,0.012602761435199663,0.0,0.0,0.06998969530519487,0.0,0.0545555718300971,0.08009950845789375,0.1424668753716804,0.022081775314417636,0.011064499445253805
27,0.09275737455272492,0.11553186265315699,0.012108608541578149,0.02207280287713604,0.11853365167574649,0.038115987177785,0.0,0.16987999512384053,0.01663938312785809,0.033087288001455335,0.0,0.0,0.0020632355583523766,0.0,0.0,0.008408541149685428,0.006713102025990791,0.0,0.13965473248755084,0.033087288001455335,0.025386084310420023,0.07545030227244907,0.09050976046281473
28,0.11382153530339226,0.0937050148085744,0.018296749536563454,0.006431121375039249,0.06835595346739319,0.028118282610283193,0.0,0.029953755574161595,0.025761756870172833,0.21490787606563574,0.010812396314266014,0.0,0.04605303774654725,0.0,0.0,0.012247357891920394,0.027151893465852492,0.010812396314266014,0.010743266841953638,0.21490787606563574,0.05796930706786646,0.009950422680476077,0.0
29,0.0,0.04102533308964872,0.0,0.0,0.2589454671617921,0.07858627411066516,0.0,0.2698200893354601,0.009980863272497378,0.0,0.0,0.0,0.0789808380048509,0.0,0.0,0.0,0.02917961768695087,0.0,0.06947668299585565,0.0,0.08956293344691749,0.057418571885309334,0.01702332901005232
30,0.13301799583524243,0.09369655078928626,0.00876318558732324,0.033747581437022584,0.20323000352647524,0.10227249460223638,0.0,0.04554021898374458,0.07662222742559371,0.06963904258538159,0.0,0.0,0.0,0.023921789907326654,0.0,0.01692092168331736,0.03648436898671028,0.0,0.0315011325646046,0.06963904258538159,0.04347366082516966,0.0,0.011529782675183717
31,0.07974831272127479,0.05433816758614735,0.01157122000605756,0.016685259976893418,0.14546795172961674,0.08170983921202189,0.003933900553594533,0.1857561822431936,0.02358957279038283,0.031363499543112426,0.005040311854085689,0.0,0.01394834139048081,0.008329210399306109,0.0,0.01096344451523682,0.04065624824570002,0.005040311854085689,0.12331743374574555,0.031363499543112426,0.0999845192915814,0.019216658758833802,0.007976114039536596
32,0.09849585672318248,0.0800284669549222,0.020488833583653793,0.033213900345671926,0.10263517883718991,0.09701436283109886,0.0,0.08942667513749418,0.016699569358939775,0.04640611712139462,0.0,0.0,0.030144983855558444,0.019780031821155602,0.0,0.025644987594414984,0.03190338618264491,0.0,0.045976317403432485,0.04640611712139462,0.14576193761601317,0.048977296249187355,0.020995981262650582
33,0.0842986988957343,0.03949732768391822,0.01120661290179901,0.011200964828983872,0.041457033542279836,0.22842075195365208,0.0,0.20236905974423458,0.016987044534223658,0.022235384279005666,0.0,0.0,0.013496954378258218,0.03980882085224392,0.0,0.0,0.032528066507958746,0.0,0.02591733824618961,0.022235384279005666,0.10598078792114418,0.10235976945136846,0.0
34,0.14450597839672377,0.04326145570341767,0.01057971013958469,0.09147606128888043,0.11507865312063476,0.08592434114933563,0.0,0.15559546743750582,0.023017322704412473,0.04535715072533377,0.0,0.0,0.05669195214833011,0.017629404714950093,0.0,0.0,0.027971286881748752,0.0,0.026215993647016822,0.04535715072533377,0.09689289493861755,0.014445176278173974,0.0
35,0.032736691986295904,0.04212993799615579,0.0,0.00595061369864015,0.14734449112977258,0.045934211894138606,0.0,0.2507366497691159,0.025554593455538246,0.07378927631579164,0.0,0.0,0.0032859427569569668,0.07200299716973793,0.0,0.0,0.004860301548453483,0.0,0.14070710355457255,0.07378927631579164,0.062071015258884844,0.019106897150153655,0.0
36,0.08708268814244519,0.09958071383168246,0.02084786739575829,0.06421124103618714,0.1254070348865243,0.01767702219904067,0.0,0.1363083417558711,0.044276973824708854,0.04620559872313719,0.0027851924823127433,0.0,0.008461345830492274,0.013555697645714253,0.0,0.024056032227260528,0.013701024605198245,0.0027851924823127433,0.14782957712256634,0.04620559872313719,0.04768635287803573,0.03389530655473603,0.017441197652878895
37,0.0779924109047893,0.043939562556923495,0.014625807152892764,0.014618435824508036,0.03516108199330938,0.13605385339563691,0.0,0.2431447548048842,0.018291211863398757,0.037366899713614066,0.011505769832292744,0.0,0.005772940286586204,0.02782801626851101,0.0,0.0,0.05367339263684242,0.011505769832292744,0.03830951960972055,0.037366899713614066,0.12395944164999549,0.03501858060883622,0.033865651351351694
38,0.0987298683211099,0.08795527748655005,0.03192582228131784,0.023963400085796446,0.06709264289865208,0.08185054258633924,0.004918544423325967,0.1343465545655449,0.03881206095181402,0.06512882023039313,0.0035067524222004015,0.0,0.02585317090617894,0.02645462824845184,0.0,0.008327888512549907,0.03504307928799942,0.0035067524222004015,0.054652123098885334,0.06512882023039313,0.0934673610189052,0.047434836691080326,0.001901053330311535
39,0.13473658464368457,0.1274300932143393,0.015445077671570618,0.0,0.06605035190923321,0.0804877759932585,0.018319245872161848,0.12396498363970425,0.02534024542155083,0.048088539440320786,0.0,0.0,0.013309513608589526,0.01888384910936516,0.0,0.018052529398357473,0.04809670196577076,0.0,0.07590448533044619,0.048088539440320786,0.08861698652650314,0.037193099994766346,0.011991396820056503
40,0.09649227048435355,0.07269116439490489,0.00295090286481894,0.005976918313913404,0.044642728191498976,0.1559302968665942,0.012713914944077209,0.16024604676434484,0.03004122511964707,0.04128283617624099,0.007534364666281181,0.0,0.008519599561223654,0.011625540197002494,0.0,0.0034301730407947976,0.05723686125922717,0.007534364666281181,0.03972010261702253,0.04128283617624099,0.1329814847933403,0.048922100945228114,0.018244267956963725
41,0.24178014956125415,0.12586427991690696,0.0028909828700371294,0.0021590702166330916,0.044771750909117454,0.0724991787157152,0.0,0.06846298976804521,0.03346904272839148,0.06566810166868943,0.0,0.0,0.030248510262826978,0.0,0.0,0.002537220749607077,0.02731227364725943,0.0,0.028276898382714202,0.06566810166868943,0.14716104421602708,0.02491798935482852,0.016312415363256904
42,0.1766837213233489,0.06418445450788048,0.0,0.008396249954592495,0.0,0.09089475998766046,0.0,0.08710110986877781,0.0,0.057965021724254315,0.0,0.0,0.03752501532160448,0.0,0.0,0.0,0.11376684619574087,0.0,0.02727269935187368,0.057965021724254315,0.2782451000400123,0.0,0.0
43,0.09921102566800429,0.09561459835533721,0.039686190087842126,0.0339954415798034,0.11526272242909576,0.05908901909051367,0.012435093053654058,0.11215116781511425,0.056477972948330346,0.06443871327686887,0.0037359262089473326,0.0,0.01351142530332239,0.013378963183274457,0.0,0.010136517668678627,0.022255419106110952,0.0037359262089473326,0.07147394296758457,0.06443871327686887,0.0727663064176417,0.026355441652920034,0.009849473701139602
44,0.14284066054152225,0.11208098730988536,0.018344611548353745,0.024838426748489097,0.054041098088478165,0.03911852180349139,0.0,0.053089023369637535,0.05418814660608645,0.12720266335547598,0.0,0.0,0.007753444950642255,0.10998542607569504,0.0,0.0,0.029226569852999425,0.0,0.012314883862753761,0.12720266335547598,0.07765703637152682,0.010115836159486578,0.0
45,0.06440026481571322,0.07478665045073615,0.020329106386212388,0.04359236735910243,0.19640147835739488,0.08488232791584217,0.0,0.18442181335381938,0.02893576535024653,0.0056114491311090925,0.0,0.0,0.007623636766789079,0.013035766314667083,0.0,0.025445063963811458,0.018501035547079575,0.0,0.10510628521809523,0.0056114491311090925,0.08301551643354192,0.012751574599586885,0.025548448905143354
46,0.06417053184490108,0.054993028999006426,0.010966907665501024,0.02104846599316329,0.14414279150505646,0.03827292631297825,0.003213037968471608,0.18072232315229494,0.03598202092391772,0.05453187665609223,0.008867883858751166,0.0,0.022507796298473586,0.007252055606874242,0.0,0.007983460145444644,0.039557969403832896,0.008867883858751166,0.07991583425357263,0.05453187665609223,0.07162281715347964,0.05110353102481756,0.03974498071852704
47,0.043831321660169335,0.03712436203831729,0.0027362117364340298,0.0027348327003898264,0.13911638350815816,0.08560552413493393,0.019611188158174284,0.3054495208827733,0.013312741008532438,0.01777981262344768,0.0,0.0,0.0,0.0,0.0,0.0,0.02508537508542124,0.0,0.14099409083854167,0.01777981262344768,0.08487467955425808,0.039828666551389814,0.024135476895611296
48,0.14988670282163663,0.1451686282018651,0.0,0.009333311916496924,0.18426540722539203,0.10171549825073573,0.0,0.08511429417018651,0.009498987782167534,0.015066047834725907,0.0,0.0,0.0,0.0,0.0,0.011687993883393573,0.034202017898003145,0.0,0.05487052278079278,0.015066047834725907,0.1598464051759499,0.024278134223928133,0.0
49,0.07683303752451613,0.05500580550394434,0.0331951573502087,0.06854957005409552,0.1934052345834943,0.05905617718950917,0.0,0.07107356499606014,0.06280832635282439,0.03382780368689736,0.0,0.0,0.0,0.033791059053905656,0.0,0.04154894396330707,0.0,0.0,0.10426583590477087,0.03382780368689736,0.1165548820066804,0.016256798142888638,0.0
50,0.09683727452861758,0.0748505430813842,0.00968405867881823,0.012892296040211528,0.1559438590604969,0.08064809116069008,0.007368661278131001,0.16591268194221898,0.02296162910033249,0.04138639906460517,0.005118291162722378,0.0,0.012899360089748175,0.021131091767618414,0.0,0.010238787846883405,0.02329334460988873,0.005118291162722378,0.09770848283121547,0.04138639906460517,0.09667797103512278,0.017112485167210898,0.0008300013267561009
51,0.10972964266866117,0.08127315617422869,0.01702601369614711,0.03935657077643332,0.03665350409913753,0.10607609062307699,0.0,0.1453551787768551,0.017319509572216906,0.048220684597390574,0.0,0.0,0.02614932017134254,0.02597588222943414,0.0,0.0,0.09099853970612042,0.0,0.02973888961059119,0.048220684597390574,0.12641629424351788,0.051490038457455804,0.0
52,0.035412974974940066,0.08752303162059011,0.012784691188248683,0.026884500037893336,0.14208067412973907,0.07693674300290837,0.0,0.3120424176934799,0.009285277294342429,0.028669212110205303,0.0,0.0,0.0,0.0,0.0,0.01551179902910639,0.02356110494279848,0.0,0.15835164026081774,0.028669212110205303,0.04228672160472459,0.0,0.0
53,0.03392360909650508,0.053290531097415245,0.03659268853332649,0.036574246014507567,0.18309693415552017,0.04391875438159973,0.0,0.1709092917786179,0.058759697473789965,0.025702522160758683,0.0,0.0,0.008794419102501762,0.025072724018540753,0.0,0.0,0.0,0.0,0.25706948874909924,0.025702522160758683,0.020007067024079356,0.02058550425297935,0.0
54,0.1567518016881145,0.13540663394183342,0.0,0.0,0.10767725487626123,0.07315158053376931,0.0,0.17488995556128958,0.0,0.05987318512646899,0.0,0.0,0.04227492110039366,0.0,0.0,0.0,0.0279310118088754,0.0,0.08005407137012924,0.05987318512646899,0.06961096715554843,0.01250543171084738,0.0
55,0.020758263445501766,0.05911546431379659,0.006539182498482925,0.0,0.04902231894057309,0.09391930637425219,0.04171434617634575,0.3063624988097505,0.020572836590136864,0.018768792780527198,0.0,0.0,0.005387135687152135,0.0,0.0,0.03964064284832284,0.06571396595483917,0.0,0.0791414930202174,0.018768792780527198,0.11149825442982379,0.06307670534975053,0.0
56,0.13814187162548613,0.14545703136887167,0.014348054836198033,0.014340823493491672,0.04958006486067311,0.032466297857211675,0.0,0.05210088610426908,0.05895984122040177,0.1313293077458501,0.012318253753629264,0.0,0.018287571935670387,0.0,0.0,0.0,0.03277308127650985,0.012318253753629264,0.06312293914765388,0.1313293077458501,0.06478413518471346,0.028342278089890555,0.0
57,0.04896655597145406,0.04958271921390555,0.027613364754767344,0.02523801215455925,0.21290003084141854,0.07808833220151104,0.015052884838172766,0.1662899100695253,0.03532616133196273,0.04409856859120214,0.0025859575533889196,0.0,0.012891021561082783,0.011846377338406381,0.0,0.014569980976915437,0.037420136884268096,0.0025859575533889196,0.09244936904875248,0.04409856859120214,0.06939287668384594,0.0038929624190786947,0.005110251421191598
58,0.054810242970912505,0.06124440886544043,0.003396528600327779,0.01538839838902543,0.14560120212017122,0.05698174999860948,0.0,0.19062850371591916,0.03544195935215554,0.02376395927007269,0.016424111900933906,0.0,0.011056055850271609,0.0,0.0,0.03341506586355932,0.05044904169490306,0.016424111900933906,0.07779506658263226,0.02376395927007269,0.04091717794173395,0.09500671615708428,0.04749173955524077
59,0.0574963651954883,0.07482396616523398,0.029658075681949208,0.032886284841706116,0.11541064861263163,0.06468197935574298,0.005352874924206486,0.15668212741577472,0.05526230323083605,0.04477555306546422,0.004116853947088239,0.0,0.029442704164412282,0.0023212928517138197,0.0,0.03133695017245216,0.04970236364171805,0.004116853947088239,0.05906398588999257,0.04477555306546422,0.07517823479498091,0.05329387558518407,0.009621153450871748
60,0.05969843010648271,0.05351798092523678,0.019334184088211345,0.03215704597900804,0.13640694349738183,0.04375806836844307,0.008430488983935705,0.2503709923646735,0.02268927699942769,0.046398146077582324,0.0,0.0,0.022103854539583787,0.0,0.0,0.012559800955594618,0.03426633106077479,0.0,0.12855986002633374,0.046398146077582324,0.03629968744796657,0.04705076250178112,0.0
61,0.05453820083218502,0.07728216301248676,0.030777646295022748,0.06950587401346012,0.19752758438985255,0.04256313071294485,0.0,0.12198214421493923,0.04189633145153022,0.03998952424527179,0.0,0.0,0.019450104058513884,0.0016155894689690517,0.0,0.04819399221043356,0.02634955208334081,0.0,0.13432395677885678,0.03998952424527179,0.03576930723733884,0.013162314384968125,0.005083060364613809
62,0.10827936871661882,0.057954758451083034,0.005207984637786699,0.002532806515224519,0.10453675970658005,0.1473351300582382,0.01022328225680572,0.20472432751234096,0.019530557127858596,0.01699944327252348,0.0017295159284988395,0.0,0.005731275394446892,0.012862765965469668,0.0,0.005180110875024167,0.023338167229110834,0.0017295159284988395,0.06810427642610603,0.01699944327252348,0.11075036117404305,0.06853694873365322,0.007713200817564955
63,0.010135965399675784,0.03749665969416451,0.047583440616477644,0.08851758636988741,0.2685043001172795,0.05908825741833321,0.0,0.13204516043493342,0.09175493816858596,0.0,0.0,0.0,0.0,0.014122599336316386,0.0,0.0331324924043853,0.008388395748583148,0.0,0.18012826282084307,0.0,0.01996643769919967,0.009135503771335029,0.0
64,0.10917220574189629,0.12619131909069717,0.05827330496351642,0.05846054338426798,0.043972020935526365,0.06922201815719581,0.0,0.0909788397068012,0.0654244505741837,0.07155582338467299,0.0,0.0,0.0,0.06896804757523609,0.0,0.010833097615075334,0.02317145325555822,0.0,0.020262826519668,0.07155582338467299,0.06953417277617398,0.033459991867481234,0.008964061067376078
65,0.18098914502262178,0.1977897221295723,0.00977688796919973,0.0,0.007049516106172001,0.04677216496011729,0.0,0.06361772994891658,0.08449105156852536,0.13904614859706646,0.0,0.0,0.007649574147958882,0.023871750393807022,0.0,0.0,0.02378756536398034,0.0,0.0,0.13904614859706646,0.05100916384550512,0.02510343134949067,0.0
66,0.07164445561929562,0.07623193439928884,0.030000965089847034,0.03154073790121858,0.2202839730474215,0.05824765416534172,0.0,0.12694626869135014,0.03670390999528059,0.0295743437539393,0.0,0.0,0.019379945350140447,0.012017221970635242,0.0,0.03042825959137037,0.018662584158805774,0.0,0.1099281101981153,0.0295743437539393,0.08583894409735235,0.008815443475118248,0.004180904741539644
67,0.10874006236939707,0.11010629482168745,0.09484773290406535,0.11955030364479723,0.07761445583676145,0.030830618155423362,0.0,0.042090343298844556,0.09961622878628631,0.05372149245304248,0.0,0.0,0.0164513590651604,0.005716683335612313,0.0,0.07254986328943025,0.00398243469120507,0.0,0.030631410144575964,0.05372149245304248,0.06209408903790808,0.014815016466550292,0.002920119246210038
68,0.076511180585244,0.0721304831416974,0.018680703858406773,0.006820667618496003,0.08701710211036115,0.07851220473252453,0.009773696115748012,0.18323264450070156,0.034594216714203437,0.06235121579506855,0.0,0.0,0.0,0.06283019262561106,0.0,0.014560920256010556,0.026636551216980515,0.0,0.07582026848874626,0.06235121579506855,0.079897871599369,0.0482788648457627,0.0
69,0.1194420774995104,0.09990675023780175,0.014385186468316467,0.014863113180135858,0.0744795996578501,0.0948089171340664,0.004502386800304107,0.11120850686375254,0.04073225625391378,0.06015083229691817,0.0053999345063434475,0.0,0.020226739360590516,0.027638194872615554,0.0,0.007545961461400415,0.03871647689716326,0.0053999345063434475,0.04347114742062248,0.06015083229691817,0.10784864595705973,0.041763605034897205,0.007358901293476174
70,0.08677776772015902,0.10749315861984005,0.012271430046868126,0.015278230959076503,0.10567259165474725,0.07575587318779278,0.005665857712778956,0.1433521683324568,0.052387389472458176,0.054366392709849526,0.005395112432967895,0.0,0.00947699645023255,0.01409311373212602,0.0,0.005268169289836857,0.036642666565944254,0.005395112432967895,0.07954993433289233,0.054366392709849526,0.08299636813297974,0.03922442505099259,0.00857084845318298
71,0.11912941649331572,0.12950893117733497,0.041502400206846306,0.04148148321966871,0.07323198461403214,0.06550337769178378,0.0,0.10962424269885367,0.032419609192212574,0.05842138762088218,0.0,0.0,0.0,0.054118429490535296,0.0,0.0,0.017736377340207422,0.0,0.04455234148255154,0.05842138762088218,0.07197588534510536,0.059462807150557705,0.02290993865523044
72,0.061658303513448545,0.04864027433985354,0.010343294468405756,0.024530154614602163,0.16894020680883387,0.06439389365501645,0.0026081896960774716,0.16438397821359102,0.03718333528139359,0.04017539367659629,0.006729546895865353,0.0,0.044238051820192296,0.002125645171936068,0.0,0.025179078798660433,0.031519393115055805,0.006729546895865353,0.10175963010921377,0.04017539367659629,0.08590322819036943,0.023061759766934375,0.009721701291492317
73,0.08824625381894272,0.0713995986194611,0.006583853399703768,0.015651021059643718,0.12192752856672322,0.10244774037196534,0.0,0.16448825216449783,0.024658824698889175,0.045075534985451374,0.0,0.0,0.027116931819086816,0.0,0.0,0.011358860017994436,0.02370905517312056,0.0,0.0799436387137442,0.045075534985451374,0.15734483397477744,0.014972537630546958,0.0
74,0.11568498374189058,0.1579401759829414,0.02681198362042243,0.02679847052443764,0.10244690279228415,0.0944170666857458,0.0,0.06456043953808682,0.00862365803948646,0.05052129627097146,0.0,0.0,0.0,0.020913433998602658,0.0,0.033559401247514636,0.0,0.0,0.03301823807706351,0.05052129627097146,0.15421906994460824,0.041907573510475735,0.01805600975449703
75,0.09160816418352552,0.08294412811001649,0.01546924992832231,0.028712824994119503,0.10296941012307924,0.05616174371418356,0.0012163648660689858,0.14090693313541147,0.027258902991432712,0.04058414200546636,0.0028107263344983114,0.0,0.024408475271451676,0.020790916885269486,0.0,0.027555426141555612,0.02812328958086282,0.0028107263344983114,0.11973343628701204,0.04058414200546636,0.10806623340698925,0.02057366679316046,0.016711096907609427
